customer_id,segment,monthly_spend,support_calls,converted
C01756,premium,64.1792,4,1
C01757,premium,51.82,1,1
C01758,premium,89.0805,0,1
C01759,basic,21.4714,2,0
C01760,plus,25.9246,0,1
C01761,basic,30.5948,1,0
C01762,plus,34.5819,1,0
C01763,premium,73.2384,0,0
C01764,basic,25.9068,0,0
C01765,plus,39.483,0,0
C01766,basic,60.7028,0,0
C01767,basic,20.5886,0,0
C01768,basic,15.6776,0,0
C01769,premium,32.4853,3,0
C01770,basic,21.8004,2,1
C01771,basic,13.8161,0,0
C01772,basic,31.5287,1,0
C01773,plus,73.6584,1,0
C01774,basic,47.616,0,1
C01775,plus,23.9344,2,0
C01776,basic,26.8894,0,0
C01777,plus,64.4885,0,1
C01778,basic,50.6098,0,0
C01779,basic,41.712,1,0
C01780,premium,22.3244,1,0
C01781,premium,161.8975,4,1
C01782,premium,145.1704,3,1
C01783,plus,120.2324,1,1
C01784,basic,11.0653,0,0
C01785,basic,70.5577,1,0
C01786,plus,29.6669,1,0
C01787,basic,37.5889,3,0
C01788,plus,24.4522,0,0
C01789,basic,56.3035,3,0
C01790,basic,11.7446,1,0
C01791,premium,17.9416,2,1
C01792,plus,11.237,1,0
C01793,basic,75.9564,0,1
C01794,basic,28.8177,1,1
C01795,basic,44.4076,3,0
C01796,basic,57.8982,0,0
C01797,plus,48.7666,2,0
C01798,basic,6.0202,0,0
C01799,basic,20.1302,0,0
C01800,plus,94.465,1,1
C01801,basic,39.3513,0,0
C01802,basic,44.4092,1,0
C01803,basic,68.8844,1,0
C01804,plus,28.1853,1,0
C01805,premium,31.3799,5,1
C01806,basic,29.35,3,0
C01807,basic,25.193,1,0
C01808,plus,15.6233,3,0
C01809,premium,92.7947,1,1
C01810,basic,37.5795,0,0
C01811,premium,56.9885,4,1
C01812,plus,58.5148,0,0
C01813,basic,35.154,3,0
C01814,premium,58.6531,1,0
C01815,plus,21.5791,0,0
C01816,plus,14.8922,0,0
C01817,basic,26.6231,1,1
C01818,basic,31.3912,3,0
C01819,basic,33.9393,2,0
C01820,basic,19.8578,1,0
C01821,plus,89.5557,1,0
C01822,plus,22.4077,3,0
C01823,premium,62.9587,0,1
C01824,basic,35.8204,1,0
C01825,basic,41.6656,0,0
C01826,plus,32.0075,0,0
C01827,premium,103.0322,3,1
C01828,plus,15.3178,1,0
C01829,basic,14.0784,1,1
C01830,basic,40.988,1,0
C01831,premium,37.1774,4,0
C01832,premium,99.0614,1,1
C01833,basic,26.96,2,0
C01834,basic,17.24,1,0
C01835,plus,36.3684,1,0
C01836,plus,49.3464,0,1
C01837,basic,30.0201,1,0
C01838,premium,31.3232,0,0
C01839,plus,25.2049,0,0
C01840,basic,21.5898,2,0
C01841,basic,36.6139,2,1
C01842,plus,16.5503,2,0
C01843,plus,17.6506,0,0
C01844,basic,20.9864,0,0
C01845,plus,41.0767,1,0
C01846,plus,71.9059,2,0
C01847,basic,36.1943,0,0
C01848,premium,117.5435,0,0
C01849,basic,70.5658,1,1
C01850,basic,12.936,1,0
C01851,basic,12.5954,3,0
C01852,basic,20.7256,0,0
C01853,plus,37.8319,0,1
C01854,plus,101.2982,0,1
C01855,premium,46.4131,2,1
C01856,plus,28.9647,2,0
C01857,plus,28.0587,1,0
C01858,plus,36.5941,1,0
C01859,plus,42.3259,1,1
C01860,basic,44.3254,1,1
C01861,premium,140.1967,1,0
C01862,basic,33.4623,2,0
C01863,basic,18.7194,2,1
C01864,basic,9.7628,0,0
C01865,basic,10.2733,1,0
C01866,basic,13.9084,2,1
C01867,premium,61.2155,0,0
C01868,plus,124.4278,1,0
C01869,plus,34.0917,1,0
C01870,plus,71.4704,1,1
C01871,premium,33.1926,3,0
C01872,basic,18.4199,1,0
C01873,plus,29.0812,0,0
C01874,plus,113.0061,1,1
C01875,basic,44.3011,0,0
C01876,basic,27.8283,1,0
C01877,plus,17.9635,3,0
C01878,plus,35.0259,1,0
C01879,plus,27.6283,0,0
C01880,basic,17.7817,2,0
C01881,basic,50.3074,0,1
C01882,plus,54.0591,5,0
C01883,premium,37.2411,2,1
C01884,plus,27.7198,4,1
C01885,basic,13.7396,1,1
C01886,premium,12.8962,2,1
C01887,basic,20.6847,3,1
C01888,basic,40.8768,0,0
C01889,plus,10.021,0,0
C01890,plus,21.116,0,0
C01891,basic,19.5198,0,0
C01892,basic,31.1618,0,0
C01893,basic,33.4703,0,0
C01894,plus,36.5601,0,1
C01895,basic,34.9036,1,1
C01896,basic,38.5956,2,0
C01897,premium,33.1011,3,0
C01898,basic,36.6053,1,0
C01899,plus,24.1956,2,1
C01900,premium,63.8376,2,0
C01901,plus,50.9833,1,0
C01902,premium,48.4017,3,0
C01903,plus,59.8862,1,0
C01904,basic,58.9639,1,0
C01905,basic,40.4895,1,0
C01906,basic,11.8191,1,0
C01907,basic,35.2205,1,0
C01908,plus,20.0043,0,1
C01909,basic,10.0034,2,0
C01910,basic,15.8891,1,0
C01911,premium,74.4825,3,0
C01912,basic,13.7145,1,0
C01913,plus,38.4133,3,0
C01914,premium,58.2009,0,1
C01915,plus,34.8018,2,0
C01916,basic,7.5211,2,0
C01917,basic,27.5775,1,0
C01918,basic,23.193,1,0
C01919,plus,13.0893,1,0
C01920,basic,52.6436,4,0
C01921,basic,16.355,2,0
C01922,plus,60.987,0,0
C01923,premium,110.4669,4,0
C01924,basic,17.1934,2,0
C01925,premium,27.4822,3,0
C01926,plus,42.6673,0,0
C01927,premium,64.637,2,0
C01928,plus,92.9507,1,1
C01929,plus,111.8525,0,0
C01930,basic,7.4472,2,0
C01931,basic,18.4126,0,0
C01932,premium,65.6023,1,0
C01933,basic,12.4716,1,0
C01934,basic,32.6061,1,1
C01935,plus,27.6134,1,0
C01936,basic,27.1109,0,0
C01937,plus,38.112,2,0
C01938,basic,12.8095,1,0
C01939,premium,85.5754,1,0
C01940,plus,61.589,1,0
C01941,premium,107.5423,1,0
C01942,plus,65.1147,0,1
C01943,basic,50.2713,2,1
C01944,plus,15.2101,1,0
C01945,basic,9.7134,3,0
C01946,premium,46.4163,2,1
C01947,plus,69.4274,2,0
C01948,premium,120.2295,0,0
C01949,basic,23.4943,0,1
C01950,basic,25.8315,0,1
C01951,basic,24.4439,1,1
C01952,basic,7.3591,1,0
C01953,plus,29.611,3,0
C01954,basic,30.8265,0,1
C01955,basic,15.7097,1,0
C01956,basic,10.2287,1,0
C01957,premium,17.575,2,1
C01958,basic,20.9298,1,0
C01959,basic,28.8053,0,0
C01960,basic,32.0708,0,0
C01961,premium,61.8807,1,1
C01962,plus,31.6136,2,1
C01963,premium,87.7619,2,1
C01964,premium,96.4194,3,1
C01965,premium,24.4813,4,0
C01966,basic,27.0018,1,0
C01967,plus,59.2716,1,0
C01968,premium,28.3696,2,0
C01969,basic,36.9224,1,0
C01970,premium,37.5289,1,1
C01971,premium,20.4637,0,0
C01972,basic,23.2736,2,0
C01973,basic,32.3532,1,0
C01974,basic,29.0462,1,0
C01975,plus,27.1689,1,1
C01976,basic,50.6582,2,0
C01977,plus,53.0316,3,0
C01978,basic,20.7288,0,0
C01979,basic,9.4115,0,0
C01980,basic,53.8938,2,0
C01981,basic,20.703,1,0
C01982,plus,40.3284,1,0
C01983,basic,36.7127,3,0
C01984,plus,15.9652,1,0
C01985,basic,27.7657,1,1
C01986,basic,22.2249,1,0
C01987,plus,29.4647,0,0
C01988,premium,98.605,2,0
C01989,plus,30.9634,0,0
C01990,basic,28.2408,2,1
C01991,basic,40.5771,1,0
C01992,plus,103.0149,1,0
C01993,basic,39.9978,2,0
C01994,basic,36.7867,2,1
C01995,plus,121.8132,0,1
C01996,plus,124.2325,2,0
C01997,plus,48.1126,0,1
C01998,premium,32.2345,0,1
C01999,premium,87.9914,1,1
C02000,basic,62.2809,0,0
C02001,plus,40.9928,0,1
C02002,basic,35.6081,0,0
C02003,basic,31.7233,1,0
C02004,basic,17.1653,1,1
C02005,plus,46.5784,0,0
C02006,basic,46.3095,1,0
C02007,basic,20.1505,1,1
C02008,plus,86.626,3,1
C02009,basic,39.8931,1,0
C02010,plus,53.8372,0,1
C02011,plus,34.5108,2,0
C02012,plus,27.8249,1,0
C02013,basic,57.1289,3,0
C02014,plus,8.0059,0,0
C02015,basic,51.4176,1,0
C02016,basic,14.3154,0,0
C02017,plus,80.677,3,0
C02018,basic,9.1526,1,0
C02019,plus,28.9268,3,0
C02020,plus,22.9878,2,1
C02021,basic,6.1639,0,0
C02022,plus,28.4304,1,0
C02023,basic,74.9769,2,0
C02024,basic,13.5126,1,0
C02025,plus,5.8745,1,0
C02026,plus,27.0668,1,0
C02027,basic,27.787,0,0
C02028,plus,18.4625,1,0
C02029,plus,16.085,2,1
C02030,premium,20.0375,2,0
C02031,basic,21.043,1,0
C02032,plus,42.5255,1,0
C02033,basic,6.5755,1,0
C02034,basic,29.8617,0,0
C02035,plus,29.666,2,0
C02036,plus,27.3881,1,0
C02037,basic,48.9924,1,0
C02038,basic,22.1541,0,0
C02039,premium,74.678,2,1
C02040,basic,37.6435,0,0
C02041,premium,49.8017,1,1
C02042,basic,25.5853,2,0
C02043,basic,24.6558,1,0
C02044,premium,24.3816,1,0
C02045,plus,50.3961,2,0
C02046,basic,24.0376,0,0
C02047,basic,18.4857,0,0
C02048,plus,26.4478,0,0
C02049,premium,18.238,3,0
C02050,plus,24.3364,1,0
C02051,plus,108.4894,1,0
C02052,basic,17.6087,2,1
C02053,basic,5.0646,1,0
C02054,basic,35.0505,0,0
C02055,basic,34.0119,1,0
C02056,plus,70.8912,3,1
C02057,plus,10.5121,0,0
C02058,plus,41.8497,1,0
C02059,plus,42.3271,2,0
C02060,premium,38.3367,5,0
C02061,basic,25.1457,2,1
C02062,basic,30.2325,1,1
C02063,plus,45.0318,1,0
C02064,basic,18.9061,2,0
C02065,plus,71.9248,0,0
C02066,premium,110.0423,3,0
C02067,plus,15.1976,0,0
C02068,plus,28.4052,1,0
C02069,plus,31.0692,4,1
C02070,basic,34.5983,0,0
C02071,basic,68.0258,1,0
C02072,basic,25.0854,1,0
C02073,plus,88.1011,0,0
C02074,plus,66.3503,0,0
C02075,plus,49.1293,1,1
C02076,premium,68.5876,2,0
C02077,premium,65.8659,2,1
C02078,plus,54.3081,0,0
C02079,premium,44.5471,2,1
C02080,basic,16.4535,0,0
C02081,basic,55.3974,1,0
C02082,basic,16.2674,2,0
C02083,basic,58.4421,2,0
C02084,basic,10.3982,2,0
C02085,plus,90.5897,1,0
C02086,basic,6.9568,1,0
C02087,basic,14.698,1,0
C02088,plus,34.2127,1,0
C02089,basic,21.5696,2,1
C02090,basic,46.0185,0,1
C02091,plus,30.5218,1,0
C02092,basic,87.5529,1,1
C02093,plus,21.1751,1,0
C02094,plus,40.4785,0,0
C02095,basic,16.6496,0,0
C02096,plus,63.217,0,0
C02097,premium,48.9891,2,0
C02098,basic,13.4843,2,0
C02099,basic,38.0542,0,0
C02100,premium,54.1315,1,0
C02101,basic,23.5197,0,0
C02102,plus,37.0777,1,0
C02103,basic,41.149,1,0
C02104,basic,46.1756,1,0
C02105,basic,33.6126,1,0
C02106,basic,7.8981,1,0
C02107,plus,52.3648,1,0
C02108,basic,52.5003,0,0
C02109,basic,97.3319,1,1
C02110,premium,67.7339,2,0
C02111,basic,22.9667,0,1
C02112,plus,19.6142,1,0
C02113,basic,33.8803,0,1
C02114,basic,16.2257,0,0
C02115,plus,49.8837,0,0
C02116,plus,20.3984,2,0
C02117,basic,15.9375,2,0
C02118,basic,29.4913,0,0
C02119,plus,20.2717,0,0
C02120,basic,26.1841,3,0
C02121,premium,53.7099,0,0
C02122,basic,99.4906,0,1
C02123,plus,32.2799,0,0
C02124,basic,9.1508,0,0
C02125,basic,32.5473,1,0
C02126,plus,88.3828,1,0
C02127,basic,93.9138,1,0
C02128,plus,103.9381,3,1
C02129,basic,62.8393,1,0
C02130,basic,70.3278,1,1
C02131,basic,24.0947,1,0
C02132,basic,18.1423,0,0
C02133,basic,21.2111,1,0
C02134,basic,46.068,2,0
C02135,basic,54.2597,2,0
C02136,premium,43.8161,2,0
C02137,premium,73.7421,0,1
C02138,plus,37.4927,2,0
C02139,basic,24.466,0,0
C02140,basic,42.4221,1,0
C02141,plus,38.5472,2,0
C02142,plus,17.8087,3,0
C02143,basic,18.9137,0,0
C02144,plus,26.076,2,1
C02145,basic,34.4117,0,0
C02146,plus,19.4346,0,0
C02147,basic,64.8038,2,0
C02148,basic,46.827,1,0
C02149,basic,103.404,2,0
C02150,premium,50.892,2,1
C02151,plus,26.6374,3,0
C02152,basic,20.7851,0,0
C02153,plus,22.8681,4,0
C02154,premium,18.3925,3,0
C02155,basic,61.4802,0,0
C02156,basic,35.5967,1,0
C02157,basic,33.2795,3,0
C02158,basic,49.351,3,0
C02159,premium,26.7807,2,0
C02160,premium,22.4844,1,1
C02161,basic,21.016,0,0
C02162,basic,40.5529,2,0
C02163,basic,20.5443,3,0
C02164,premium,132.322,3,1
C02165,basic,35.2366,1,0
C02166,plus,41.256,1,0
C02167,plus,49.7905,0,0
C02168,basic,100.8032,0,1
C02169,basic,69.9522,4,1
C02170,plus,38.5573,0,0
C02171,basic,17.7367,2,0
C02172,plus,19.2941,2,0
C02173,basic,29.8708,0,1
C02174,premium,61.2575,2,0
C02175,plus,40.7917,4,0
C02176,premium,66.4428,2,1
C02177,plus,21.8853,1,0
C02178,basic,24.5123,0,0
C02179,basic,36.3839,1,0
C02180,basic,25.039,0,0
C02181,plus,44.7299,1,0
C02182,plus,27.6809,2,0
C02183,basic,37.1599,1,0
C02184,basic,64.1877,0,0
C02185,basic,37.2947,0,0
C02186,basic,37.8578,0,0
C02187,premium,66.6608,1,0
C02188,basic,16.808,0,0
C02189,basic,35.7775,1,0
C02190,premium,16.7975,1,0
C02191,premium,20.9162,2,1
C02192,premium,13.6586,1,1
C02193,basic,23.3707,1,0
C02194,basic,22.9499,0,0
C02195,basic,11.1189,1,1
C02196,basic,20.5889,1,0
C02197,plus,96.9757,1,0
C02198,plus,22.8963,3,0
C02199,basic,13.1455,0,0
C02200,plus,78.1222,0,1
C02201,plus,21.4765,1,0
C02202,basic,22.2305,0,1
C02203,basic,60.9676,0,0
C02204,basic,10.6149,1,0
C02205,basic,15.0156,1,0
C02206,plus,48.2892,1,1
C02207,plus,68.23,1,0
C02208,plus,54.6852,0,0
C02209,plus,68.7466,2,1
C02210,plus,24.5409,2,0
C02211,plus,25.8859,2,1
C02212,basic,15.5781,0,0
C02213,basic,50.9427,0,0
C02214,basic,11.3071,0,0
C02215,basic,65.1819,4,0
C02216,plus,38.9217,2,1
C02217,plus,33.6166,0,0
C02218,basic,24.7241,1,0
C02219,plus,24.1073,1,0
C02220,basic,27.4946,1,1
C02221,plus,21.4192,3,0
C02222,basic,39.3421,0,1
C02223,plus,15.3018,2,0
C02224,basic,45.9187,0,0
C02225,plus,156.9623,1,1
C02226,premium,51.3452,2,0
C02227,plus,33.6389,0,0
C02228,basic,20.7231,0,0
C02229,basic,31.2352,0,0
C02230,premium,70.4033,2,0
C02231,premium,43.2544,1,1
C02232,plus,9.4232,1,0
C02233,basic,10.0982,1,0
C02234,plus,33.4372,1,0
C02235,basic,141.4222,1,0
C02236,premium,29.3158,1,0
C02237,plus,27.8219,0,0
C02238,plus,44.0968,0,1
C02239,premium,25.8155,3,0
C02240,basic,50.7146,0,0
C02241,premium,46.0959,2,0
C02242,premium,47.5056,0,1
C02243,plus,55.3355,1,0
C02244,basic,23.5448,1,0
C02245,premium,139.8712,2,0
C02246,premium,23.047,1,0
C02247,basic,40.9097,1,0
C02248,basic,21.2671,0,0
C02249,basic,51.4221,1,0
C02250,basic,16.6583,0,0
C02251,basic,42.0194,1,1
C02252,basic,6.5975,1,0
C02253,basic,33.8108,0,1
C02254,premium,78.6286,2,0
C02255,plus,38.9692,1,0
C02256,basic,8.2595,1,1
C02257,plus,51.2364,1,1
C02258,basic,16.601,1,0
C02259,premium,44.151,1,1
C02260,premium,60.8406,2,1
C02261,basic,24.9282,0,0
C02262,basic,8.3184,1,0
C02263,basic,25.0102,1,0
C02264,basic,12.6301,0,0
C02265,basic,30.0058,0,0
C02266,basic,56.5107,0,0
C02267,basic,74.0928,2,0
C02268,premium,108.6829,1,1
C02269,basic,17.2513,1,0
C02270,premium,40.7901,1,0
C02271,plus,29.6846,1,1
C02272,basic,61.7365,1,0
C02273,basic,39.8856,2,0
C02274,plus,64.0662,1,1
C02275,basic,49.1461,2,0
C02276,basic,26.3594,0,0
C02277,basic,41.6767,1,1
C02278,basic,94.5081,1,0
C02279,basic,30.7365,1,0
C02280,basic,56.1132,0,1
C02281,basic,17.8864,0,0
C02282,plus,25.0914,2,1
C02283,basic,31.0551,1,0
C02284,basic,55.4112,1,0
C02285,premium,25.8682,2,0
C02286,premium,84.8572,3,0
C02287,premium,41.2303,0,0
C02288,basic,65.5041,1,1
C02289,plus,120.8065,3,1
C02290,basic,21.6714,1,0
C02291,plus,30.8286,3,1
C02292,basic,71.4446,0,1
C02293,basic,29.6575,0,0
C02294,basic,42.3953,1,0
C02295,basic,16.3044,2,1
C02296,basic,16.2607,1,0
C02297,premium,94.6034,3,0
C02298,basic,68.5376,2,0
C02299,basic,29.532,1,0
C02300,plus,28.2827,5,0
C02301,basic,93.6121,2,1
C02302,basic,26.1756,0,0
C02303,plus,17.3629,2,0
C02304,plus,24.3661,1,0
C02305,plus,17.3464,1,0
C02306,basic,22.3779,2,0
C02307,basic,16.3719,1,1
C02308,plus,48.1752,3,0
C02309,basic,19.8749,1,0
C02310,premium,17.7981,2,1
C02311,basic,12.8552,3,0
C02312,plus,148.1404,0,1
C02313,basic,27.7174,0,0
C02314,basic,37.247,0,0
C02315,plus,37.4779,1,1
C02316,basic,30.2131,0,0
C02317,basic,16.2191,0,1
C02318,premium,46.2751,1,1
C02319,premium,43.104,2,0
C02320,basic,81.6692,0,1
C02321,premium,66.4542,2,1
C02322,plus,44.0526,3,0
C02323,basic,22.4231,2,0
C02324,basic,30.9747,0,1
C02325,premium,18.2956,2,0
C02326,basic,30.2928,0,0
C02327,basic,27.8447,0,0
C02328,plus,57.9859,0,1
C02329,basic,11.5538,1,0
C02330,plus,76.7171,1,0
C02331,basic,59.7422,2,0
C02332,plus,49.8638,1,1
C02333,basic,31.3666,0,0
C02334,premium,33.5996,1,0
C02335,basic,46.3924,1,0
C02336,plus,20.9683,0,0
C02337,basic,25.3945,0,0
C02338,plus,70.7725,0,1
C02339,basic,19.7263,0,0
C02340,basic,154.1664,0,0
C02341,basic,19.0634,2,0
C02342,plus,49.143,1,0
C02343,premium,31.2032,1,0
C02344,plus,55.5812,1,0
C02345,plus,20.3278,3,0
C02346,premium,80.4922,1,0
C02347,plus,104.8013,1,0
C02348,basic,32.0651,0,0
C02349,plus,62.8734,3,0
C02350,plus,47.4654,1,0
C02351,basic,23.0497,1,0
C02352,plus,35.9582,0,0
C02353,basic,19.9795,0,1
C02354,plus,61.6026,2,0
C02355,basic,38.0626,3,0
C02356,basic,16.7382,1,0
C02357,basic,32.4068,1,1
C02358,basic,34.3721,2,0
C02359,plus,12.967,1,0
C02360,basic,20.2145,0,0
C02361,premium,79.8338,1,0
C02362,basic,32.1762,1,0
C02363,basic,125.3976,1,1
C02364,basic,40.4732,1,0
C02365,plus,40.7762,1,0
C02366,plus,120.3093,1,1
C02367,premium,152.8355,2,1
C02368,basic,21.8224,1,0
C02369,basic,30.1498,0,1
C02370,basic,20.468,1,0
C02371,basic,38.4847,0,0
C02372,basic,46.9829,0,0
C02373,basic,56.9584,0,0
C02374,premium,69.1317,0,0
C02375,plus,28.6926,0,1
C02376,basic,78.8832,1,1
C02377,premium,24.0038,0,0
C02378,premium,37.1379,1,0
C02379,basic,88.6556,1,0
C02380,basic,14.4708,0,0
C02381,basic,35.9159,2,0
C02382,plus,6.8715,0,0
C02383,basic,68.2625,0,0
C02384,basic,16.1216,0,1
C02385,plus,18.6776,0,0
C02386,basic,42.5418,1,0
C02387,premium,34.3855,1,0
C02388,premium,49.0213,3,0
C02389,plus,12.3439,0,0
C02390,basic,28.5547,0,0
C02391,premium,95.9598,4,1
C02392,basic,47.4094,0,0
C02393,plus,108.5369,3,0
C02394,basic,35.5793,0,0
C02395,basic,11.1333,0,0
C02396,basic,16.8437,1,0
C02397,basic,64.4018,0,1
C02398,plus,62.5924,1,0
C02399,basic,20.3186,1,0
C02400,premium,36.9642,3,0
C02401,plus,26.3924,3,0
C02402,basic,36.083,1,0
C02403,plus,32.2731,0,0
C02404,plus,33.2666,2,0
C02405,basic,28.3122,0,0
C02406,basic,25.8091,3,1
C02407,premium,36.031,4,1
C02408,basic,24.9222,0,0
C02409,basic,16.2715,0,0
C02410,basic,17.4382,1,0
C02411,premium,10.4405,1,0
C02412,basic,50.5266,1,0
C02413,plus,45.4795,2,1
C02414,plus,48.704,1,0
C02415,basic,19.229,1,1
C02416,plus,39.0374,1,0
C02417,premium,75.7478,6,0
C02418,plus,51.4265,1,0
C02419,plus,71.388,1,1
C02420,plus,28.5308,0,0
C02421,basic,16.9898,0,0
C02422,premium,108.1034,0,1
C02423,basic,45.8863,0,0
C02424,basic,24.4575,0,0
C02425,premium,67.2773,2,0
C02426,basic,22.8474,2,0
C02427,premium,19.4563,0,0
C02428,basic,14.2954,2,1
C02429,basic,19.3148,0,0
C02430,basic,29.3368,2,0
C02431,plus,36.252,2,0
C02432,plus,15.5867,1,0
C02433,basic,30.8721,1,0
C02434,premium,45.8792,2,0
C02435,basic,92.0479,1,1
C02436,plus,33.8068,1,1
C02437,basic,65.2636,0,0
C02438,basic,51.6839,0,0
C02439,premium,47.552,3,0
C02440,basic,10.8561,0,0
C02441,premium,43.9306,2,0
C02442,basic,38.0081,2,0
C02443,plus,84.2543,0,0
C02444,premium,57.775,1,1
C02445,basic,20.0989,4,0
C02446,basic,59.3281,1,0
C02447,premium,28.099,1,1
C02448,basic,24.9616,0,0
C02449,basic,54.7762,0,0
C02450,plus,88.5879,0,1
C02451,plus,37.3272,1,0
C02452,premium,58.1088,2,0
C02453,premium,109.1717,0,1
C02454,basic,31.209,0,0
C02455,premium,136.0033,1,1
C02456,premium,49.9651,1,0
C02457,basic,53.7216,0,0
C02458,premium,35.6369,3,0
C02459,plus,198.8828,1,1
C02460,basic,66.9338,1,0
C02461,basic,31.9069,2,0
C02462,basic,32.2476,1,0
C02463,basic,63.5981,1,0
C02464,basic,44.2379,1,1
C02465,basic,15.3567,2,1
C02466,basic,23.5524,0,0
C02467,basic,17.769,1,0
C02468,basic,16.6319,3,0
C02469,plus,22.1988,0,0
C02470,premium,72.6289,0,0
C02471,basic,36.8693,0,0
C02472,basic,26.3561,1,0
C02473,plus,80.3276,0,0
C02474,basic,55.5313,3,0
C02475,plus,28.2782,1,0
C02476,plus,52.2655,2,0
C02477,basic,19.1044,2,0
C02478,plus,31.0084,2,1
C02479,premium,29.2474,2,1
C02480,premium,21.4636,1,0
C02481,plus,47.165,3,0
C02482,premium,63.8323,4,1
C02483,plus,46.92,2,1
C02484,plus,59.6745,1,0
C02485,plus,23.0921,0,1
C02486,plus,10.2054,2,0
C02487,basic,24.8372,0,0
C02488,basic,43.0191,3,0
C02489,basic,64.2037,1,0
C02490,basic,38.4686,0,0
C02491,basic,47.8611,0,0
C02492,basic,36.0337,1,0
C02493,plus,40.6778,2,0
C02494,basic,11.7925,1,0
C02495,premium,57.4421,1,1
C02496,plus,72.5366,0,0
C02497,premium,47.809,3,0
C02498,plus,47.9942,1,0
C02499,basic,25.0216,0,0
C02500,basic,27.4601,0,0
C02501,basic,15.1787,0,0
C02502,premium,89.026,4,0
C02503,premium,58.145,3,1
C02504,premium,59.2361,1,0
C02505,plus,9.2805,2,1
C02506,basic,21.2042,1,0
C02507,plus,14.7375,0,0
C02508,premium,37.0359,2,0
C02509,plus,6.8462,0,0
C02510,premium,29.1155,2,0
C02511,plus,36.2706,0,0
C02512,basic,15.8364,0,1
C02513,basic,9.2874,0,0
C02514,plus,28.9204,3,1
C02515,plus,55.1727,4,0
C02516,basic,38.8872,0,0
C02517,basic,9.6018,2,0
C02518,plus,24.3612,4,0
C02519,plus,34.8941,0,1
C02520,premium,56.3388,2,0
C02521,plus,53.3264,1,0
C02522,basic,14.2004,0,0
C02523,basic,60.6,2,0
C02524,plus,22.973,4,1
C02525,plus,69.4361,1,1
C02526,plus,44.5974,0,0
C02527,plus,33.0877,3,0
C02528,plus,29.8052,3,1
C02529,basic,46.9965,0,0
C02530,premium,38.4205,2,0
C02531,basic,16.3585,3,1
C02532,plus,32.9087,1,0
C02533,basic,61.8921,0,0
C02534,basic,25.5852,0,0
C02535,plus,16.5164,0,0
C02536,premium,25.3761,0,1
C02537,premium,28.406,3,0
C02538,premium,35.0742,0,0
C02539,basic,29.3097,1,1
C02540,plus,47.7518,4,0
C02541,plus,68.1107,1,0
C02542,plus,11.4158,1,0
C02543,plus,34.5763,1,0
C02544,basic,107.8757,3,1
C02545,basic,34.3242,1,1
C02546,premium,105.1141,2,1
C02547,basic,6.8225,2,0
C02548,premium,29.1794,3,0
C02549,basic,20.4288,2,0
C02550,basic,46.2036,0,1
C02551,basic,52.5971,1,0
C02552,premium,27.5286,3,0
C02553,basic,23.777,1,0
C02554,basic,41.1186,2,0
C02555,basic,22.6932,2,0
C02556,basic,17.7486,1,0
C02557,premium,145.6436,0,1
C02558,premium,59.3679,0,1
C02559,basic,11.9155,1,0
C02560,basic,76.4599,0,0
C02561,basic,23.5954,0,1
C02562,basic,27.0954,0,0
C02563,premium,47.9632,1,1
C02564,plus,30.049,0,0
C02565,basic,27.2427,1,0
C02566,basic,12.2271,2,0
C02567,basic,10.8664,1,0
C02568,plus,34.8057,2,0
C02569,plus,83.4829,0,1
C02570,basic,12.2458,1,0
C02571,basic,45.6366,3,0
C02572,premium,26.2197,3,0
C02573,premium,48.4825,3,1
C02574,plus,127.5808,0,1
C02575,plus,25.8545,0,0
C02576,plus,6.7667,2,0
C02577,basic,21.1273,0,0
C02578,basic,76.7839,1,0
C02579,basic,8.7554,1,0
C02580,plus,105.2337,3,0
C02581,premium,139.5685,2,0
C02582,basic,19.8172,0,0
C02583,basic,48.2203,2,1
C02584,basic,11.6118,1,0
C02585,basic,34.6869,1,0
C02586,premium,80.7713,4,1
C02587,plus,68.894,4,0
C02588,plus,24.5674,1,0
C02589,plus,111.544,2,0
C02590,plus,7.2053,3,1
C02591,plus,22.8299,1,0
C02592,plus,14.6391,1,0
C02593,premium,58.6159,1,0
C02594,basic,56.4303,3,0
C02595,premium,38.4622,0,0
C02596,basic,38.0498,2,1
C02597,basic,60.9992,0,1
C02598,basic,30.1033,2,0
C02599,basic,31.2145,0,1
C02600,plus,41.6017,0,0
C02601,basic,80.2058,1,0
C02602,basic,57.0318,0,0
C02603,premium,49.8025,2,0
C02604,plus,7.2183,1,0
C02605,plus,54.5719,4,0
C02606,basic,40.0253,1,0
C02607,basic,10.0716,1,0
C02608,basic,6.3923,1,0
C02609,plus,13.6863,1,0
C02610,plus,34.5548,3,1
C02611,plus,33.0583,0,0
C02612,basic,23.0069,1,1
C02613,basic,23.8225,0,0
C02614,premium,54.6695,1,0
C02615,basic,21.6366,1,0
C02616,basic,50.2616,2,0
C02617,plus,41.7687,1,0
C02618,plus,54.0337,2,0
C02619,premium,87.4204,2,1
C02620,basic,37.3486,1,0
C02621,plus,57.0271,3,1
C02622,premium,33.9263,2,0
C02623,basic,32.5712,0,0
C02624,basic,91.792,0,1
C02625,basic,45.9155,2,0
C02626,basic,75.0892,1,0
C02627,basic,30.682,1,1
C02628,plus,30.9004,0,0
C02629,plus,87.2198,0,0
C02630,basic,21.5498,0,0
C02631,basic,31.4665,6,0
C02632,plus,58.3251,1,0
C02633,basic,33.1356,1,0
